1,150,0,0.67,0.5,4,1,100
144,150,0,0.03,0.5,4,1,100
148,150,0,0.31,0.5,4,1,100
143,150,0,0.29,0.5,4,1,100
1,150,0,0.94,0.5,4,1,100
42,150,0,0.93,0.5,4,1,100
130,150,0,0.37,0.5,4,1,100
131,150,0,0.49,0.5,4,1,100
141,150,0,0.03,0.5,4,1,100
130,150,0,0.32,0.5,4,1,100
124,150,0,0.59,0.5,4,1,100
4,150,0,0.96,0.5,4,1,100
134,150,0,0.51,0.5,4,1,100
5,150,0,0.82,0.5,4,1,100
116,150,0,0.55,0.5,4,1,100
2,150,0,0.91,0.5,4,1,100
76,150,0,0.58,0.5,4,1,100
2,150,0,0.55,0.5,4,1,100
2,150,0,0.05,0.5,4,1,100
144,150,0,0.14,0.5,4,1,100
146,150,0,0.16,0.5,4,1,100
140,150,0,0.33,0.5,4,1,100
136,150,0,0.23,0.5,4,1,100
126,150,0,0.54,0.5,4,1,100
137,150,0,0.03,0.5,4,1,100
142,150,0,0.11,0.5,4,1,100
139,150,0,0.3,0.5,4,1,100
9,150,0,0.77,0.5,4,1,100
8,150,0,0.56,0.5,4,1,100
87,150,0,0.73,0.5,4,1,100
141,150,0,0.21,0.5,4,1,100
118,150,0,0.6,0.5,4,1,100
3,150,0,0.93,0.5,4,1,100
70,150,0,0.7,0.5,4,1,100
1,150,0,0.75,0.5,4,1,100
11,150,0,0.95,0.5,4,1,100
9,150,0,0.98,0.5,4,1,100
29,150,0,0.75,0.5,4,1,100
1,150,0,0.36,0.5,4,1,100
1,150,0,0.2,0.5,4,1,100
126,150,0,0.45,0.5,4,1,100
126,150,0,0.45,0.5,4,1,100
56,150,0,0.37,0.5,4,1,100
95,150,0,0.45,0.5,4,1,100
140,150,0,0.07,0.5,4,1,100
1,150,0,0.53,0.5,4,1,100
148,150,0,0.05,0.5,4,1,100
122,150,0,0.64,0.5,4,1,100
14,150,0,0.92,0.5,4,1,100
134,150,0,0.18,0.5,4,1,100
137,150,0,0.33,0.5,4,1,100
1,150,0,0.69,0.5,4,1,100
10,150,0,0.92,0.5,4,1,100
147,150,0,0.21,0.5,4,1,100
135,150,0,0.26,0.5,4,1,100
128,150,0,0.41,0.5,4,1,100
25,150,0,0.59,0.5,4,1,100
1,150,0,0.85,0.5,4,1,100
2,150,0,0.64,0.5,4,1,100
68,150,0,0.63,0.5,4,1,100
95,150,0,0.33,0.5,4,1,100
142,150,0,0.15,0.5,4,1,100
139,150,0,0.37,0.5,4,1,100
114,150,0,0.59,0.5,4,1,100
137,150,0,0.36,0.5,4,1,100
49,150,0,0.66,0.5,4,1,100
12,150,0,0.49,0.5,4,1,100
144,150,0,0.21,0.5,4,1,100
53,150,0,0.73,0.5,4,1,100
1,150,0,0.79,0.5,4,1,100
144,150,0,0.05,0.5,4,1,100
1,150,0,0.49,0.5,4,1,100
11,150,0,0.47,0.5,4,1,100
135,150,0,0.44,0.5,4,1,100
1,150,0,0.8,0.5,4,1,100
128,150,0,0.59,0.5,4,1,100
147,150,0,0.04,0.5,4,1,100
115,150,0,0.51,0.5,4,1,100
119,150,0,0.26,0.5,4,1,100
145,150,0,0.01,0.5,4,1,100
144,150,0,0.27,0.5,4,1,100
106,150,0,0.56,0.5,4,1,100
148,150,0,0.06,0.5,4,1,100
9,150,0,0.97,0.5,4,1,100
135,150,0,0.34,0.5,4,1,100
104,150,0,0.61,0.5,4,1,100
1,150,0,0.62,0.5,4,1,100
124,150,0,0.58,0.5,4,1,100
1,150,0,0.97,0.5,4,1,100
5,150,0,0.65,0.5,4,1,100
45,150,0,0.8,0.5,4,1,100
62,150,0,0.92,0.5,4,1,100
3,150,0,0.83,0.5,4,1,100
146,150,0,0.11,0.5,4,1,100
143,150,0,0.02,0.5,4,1,100
127,150,0,0.57,0.5,4,1,100
144,150,0,0.16,0.5,4,1,100
2,150,0,0.79,0.5,4,1,100
129,150,0,0.37,0.5,4,1,100
142,150,0,0.36,0.5,4,1,100
88,150,0,0.47,0.5,4,1,100
1,150,0,0.56,0.5,4,1,100
27,150,0,0.86,0.5,4,1,100
129,150,0,0.29,0.5,4,1,100
124,150,0,0.55,0.5,4,1,100
115,150,0,0.59,0.5,4,1,100
134,150,0,0.2,0.5,4,1,100
62,150,0,0.86,0.5,4,1,100
96,150,0,0.55,0.5,4,1,100
145,150,0,0.03,0.5,4,1,100
142,150,0,0.31,0.5,4,1,100
137,150,0,0.1,0.5,4,1,100
78,150,0,0.68,0.5,4,1,100
142,150,0,0.19,0.5,4,1,100
145,150,0,0.38,0.5,4,1,100
2,150,0,0.59,0.5,4,1,100
1,150,0,0.43,0.5,4,1,100
38,150,0,0.69,0.5,4,1,100
144,150,0,0.15,0.5,4,1,100
1,150,0,0.53,0.5,4,1,100
138,150,0,0.25,0.5,4,1,100
141,150,0,0.08,0.5,4,1,100
139,150,0,0.28,0.5,4,1,100
141,150,0,0.12,0.5,4,1,100
31,150,0,0.89,0.5,4,1,100
1,150,0,0.9,0.5,4,1,100
147,150,0,0.22,0.5,4,1,100
122,150,0,0.56,0.5,4,1,100
8,150,0,0.87,0.5,4,1,100
107,150,0,0.4,0.5,4,1,100
2,150,0,0.68,0.5,4,1,100
105,150,0,0.6,0.5,4,1,100
149,150,0,0.08,0.5,4,1,100
6,150,0,0.97,0.5,4,1,100
126,150,0,0.23,0.5,4,1,100
5,150,0,0.78,0.5,4,1,100
142,150,0,0.21,0.5,4,1,100
146,150,0,0.12,0.5,4,1,100
1,150,0,0.94,0.5,4,1,100
89,150,0,0.66,0.5,4,1,100
115,150,0,0.51,0.5,4,1,100
3,150,0,0.28,0.5,4,1,100
139,150,0,0.28,0.5,4,1,100
8,150,0,0.84,0.5,4,1,100
141,150,0,0.36,0.5,4,1,100
150,150,0,0.09,0.5,4,1,100
136,150,0,0.36,0.5,4,1,100
142,150,0,0.12,0.5,4,1,100
85,150,0,0.78,0.5,4,1,100
11,150,0,0.61,0.5,4,1,100
11,150,0,0.59,0.5,4,1,100
47,150,0,0.64,0.5,4,1,100
1,150,0,0.97,0.5,4,1,100
149,150,0,0.18,0.5,4,1,100
44,150,0,0.7,0.5,4,1,100
143,150,0,0.09,0.5,4,1,100
1,150,0,0.91,0.5,4,1,100
112,150,0,0.44,0.5,4,1,100
7,150,0,0.69,0.5,4,1,100
30,150,0,0.97,0.5,4,1,100
134,150,0,0.41,0.5,4,1,100
126,150,0,0.31,0.5,4,1,100
144,150,0,0.01,0.5,4,1,100
31,150,0,0.91,0.5,4,1,100
142,150,0,0.24,0.5,4,1,100
136,150,0,0.48,0.5,4,1,100
1,150,0,0.43,0.5,4,1,100
4,150,0,0.88,0.5,4,1,100
2,150,0,0.81,0.5,4,1,100
149,150,0,0.07,0.5,4,1,100
83,150,0,0.82,0.5,4,1,100
93,150,0,0.66,0.5,4,1,100
144,150,0,0.2,0.5,4,1,100
147,150,0,0.02,0.5,4,1,100
107,150,0,0.28,0.5,4,1,100
4,150,0,0.62,0.5,4,1,100
107,150,0,0.43,0.5,4,1,100
110,150,0,0.54,0.5,4,1,100
4,150,0,0.84,0.5,4,1,100
3,150,0,0.89,0.5,4,1,100
14,150,0,0.68,0.5,4,1,100
136,150,0,0.13,0.5,4,1,100
57,150,0,0.81,0.5,4,1,100
119,150,0,0.28,0.5,4,1,100
2,150,0,0.83,0.5,4,1,100
1,150,0,0.75,0.5,4,1,100
139,150,0,0.12,0.5,4,1,100
1,150,0,0.29,0.5,4,1,100
30,150,0,0.97,0.5,4,1,100
146,150,0,0.08,0.5,4,1,100
31,150,0,0.93,0.5,4,1,100
23,150,0,0.92,0.5,4,1,100
124,150,0,0.38,0.5,4,1,100
132,150,0,0.29,0.5,4,1,100
136,150,0,0.07,0.5,4,1,100
132,150,0,0.23,0.5,4,1,100
1,150,0,0.98,0.5,4,1,100
36,150,0,0.62,0.5,4,1,100
1,150,0,0.67,0.5,4,1,100
146,150,0,0.01,0.5,4,1,100
1,150,0,0.66,0.5,4,1,100
144,150,0,0.07,0.5,4,1,100
1,150,0,0.88,0.5,4,1,100
142,150,0,0,0.5,4,1,100
134,150,0,0.42,0.5,4,1,100
130,150,0,0.4,0.5,4,1,100
136,150,0,0.39,0.5,4,1,100
127,150,0,0.37,0.5,4,1,100
145,150,0,0.14,0.5,4,1,100
145,150,0,0.05,0.5,4,1,100
9,150,0,0.81,0.5,4,1,100
19,150,0,0.86,0.5,4,1,100
35,150,0,0.64,0.5,4,1,100
141,150,0,0.12,0.5,4,1,100
100,150,0,0.79,0.5,4,1,100
4,150,0,0.91,0.5,4,1,100
4,150,0,0.94,0.5,4,1,100
106,150,0,0.65,0.5,4,1,100
5,150,0,0.54,0.5,4,1,100
3,150,0,0.97,0.5,4,1,100
79,150,0,0.57,0.5,4,1,100
126,150,0,0.47,0.5,4,1,100
146,150,0,0.05,0.5,4,1,100
145,150,0,0.1,0.5,4,1,100
47,150,0,0.91,0.5,4,1,100
149,150,0,0.09,0.5,4,1,100
2,150,0,0.95,0.5,4,1,100
49,150,0,0.37,0.5,4,1,100
12,150,0,0.91,0.5,4,1,100
1,150,0,0.97,0.5,4,1,100
1,150,0,0.98,0.5,4,1,100
1,150,0,1,0.5,4,1,100
76,150,0,0.66,0.5,4,1,100
148,150,0,0.01,0.5,4,1,100
108,150,0,0.62,0.5,4,1,100
5,150,0,0.85,0.5,4,1,100
71,150,0,0.87,0.5,4,1,100
1,150,0,0.92,0.5,4,1,100
106,150,0,0.62,0.5,4,1,100
65,150,0,0.81,0.5,4,1,100
141,150,0,0.14,0.5,4,1,100
4,150,0,0.93,0.5,4,1,100
140,150,0,0.08,0.5,4,1,100
135,150,0,0.29,0.5,4,1,100
129,150,0,0.1,0.5,4,1,100
1,150,0,0.79,0.5,4,1,100
1,150,0,0.4,0.5,4,1,100
146,150,0,0.16,0.5,4,1,100
142,150,0,0.03,0.5,4,1,100
89,150,0,0.81,0.5,4,1,100
133,150,0,0.37,0.5,4,1,100
38,150,0,0.61,0.5,4,1,100
1,150,0,0.94,0.5,4,1,100
131,150,0,0.2,0.5,4,1,100
1,150,0,0.7,0.5,4,1,100
3,150,0,0.89,0.5,4,1,100
2,150,0,0.45,0.5,4,1,100
51,150,0,0.89,0.5,4,1,100
127,150,0,0.56,0.5,4,1,100
149,150,0,0.03,0.5,4,1,100
145,150,0,0.11,0.5,4,1,100
111,150,0,0.59,0.5,4,1,100
145,150,0,0.1,0.5,4,1,100
54,150,0,0.64,0.5,4,1,100
63,150,0,0.67,0.5,4,1,100
142,150,0,0.29,0.5,4,1,100
125,150,0,0.22,0.5,4,1,100
130,150,0,0.23,0.5,4,1,100
143,150,0,0.18,0.5,4,1,100
146,150,0,0.12,0.5,4,1,100
6,150,0,0.97,0.5,4,1,100
86,150,0,0.67,0.5,4,1,100
6,150,0,0.83,0.5,4,1,100
96,150,0,0.48,0.5,4,1,100
137,150,0,0.24,0.5,4,1,100
138,150,0,0.31,0.5,4,1,100
1,150,0,0.96,0.5,4,1,100
2,150,0,0.72,0.5,4,1,100
131,150,0,0.03,0.5,4,1,100
94,150,0,0.68,0.5,4,1,100
139,150,0,0.34,0.5,4,1,100
146,150,0,0.38,0.5,4,1,100
135,150,0,0.37,0.5,4,1,100
147,150,0,0.06,0.5,4,1,100
30,150,0,0.83,0.5,4,1,100
147,150,0,0.28,0.5,4,1,100
97,150,0,0.6,0.5,4,1,100
122,150,0,0.4,0.5,4,1,100
22,150,0,0.62,0.5,4,1,100
2,150,0,0.32,0.5,4,1,100
2,150,0,0.94,0.5,4,1,100
1,150,0,0.81,0.5,4,1,100
134,150,0,0.09,0.5,4,1,100
140,150,0,0.32,0.5,4,1,100
59,150,0,0.78,0.5,4,1,100
7,150,0,0.91,0.5,4,1,100
145,150,0,0.14,0.5,4,1,100
129,150,0,0.39,0.5,4,1,100
17,150,0,0.89,0.5,4,1,100
128,150,0,0.47,0.5,4,1,100
83,150,0,0.74,0.5,4,1,100
1,150,0,0.53,0.5,4,1,100
131,150,0,0.28,0.5,4,1,100
54,150,0,0.83,0.5,4,1,100
149,150,0,0.07,0.5,4,1,100
2,150,0,0.83,0.5,4,1,100
147,150,0,0.21,0.5,4,1,100
25,150,0,0.95,0.5,4,1,100
139,150,0,0.2,0.5,4,1,100
131,150,0,0.43,0.5,4,1,100
1,150,0,0.67,0.5,4,1,100
133,150,0,0.44,0.5,4,1,100
101,150,0,0.5,0.5,4,1,100
143,150,0,0.02,0.5,4,1,100
108,150,0,0.64,0.5,4,1,100
138,150,0,0.21,0.5,4,1,100
140,150,0,0.44,0.5,4,1,100
142,150,0,0.11,0.5,4,1,100
144,150,0,0.08,0.5,4,1,100
109,150,0,0.57,0.5,4,1,100
4,150,0,0.63,0.5,4,1,100
1,150,0,0.53,0.5,4,1,100
140,150,0,0.06,0.5,4,1,100
119,150,0,0.51,0.5,4,1,100
98,150,0,0.74,0.5,4,1,100
125,150,0,0.48,0.5,4,1,100
96,150,0,0.6,0.5,4,1,100
147,150,0,0.11,0.5,4,1,100
57,150,0,0.72,0.5,4,1,100
122,150,0,0.61,0.5,4,1,100
128,150,0,0.47,0.5,4,1,100
136,150,0,0.36,0.5,4,1,100
123,150,0,0.43,0.5,4,1,100
1,150,0,0.81,0.5,4,1,100
130,150,0,0.28,0.5,4,1,100
4,150,0,0.95,0.5,4,1,100
140,150,0,0.52,0.5,4,1,100
1,150,0,0.81,0.5,4,1,100
37,150,0,0.8,0.5,4,1,100
2,150,0,0.78,0.5,4,1,100
10,150,0,0.89,0.5,4,1,100
2,150,0,0.99,0.5,4,1,100
116,150,0,0.54,0.5,4,1,100
146,150,0,0.03,0.5,4,1,100
1,150,0,0.63,0.5,4,1,100
1,150,0,0.88,0.5,4,1,100
8,150,0,0.93,0.5,4,1,100
129,150,0,0.42,0.5,4,1,100
139,150,0,0.46,0.5,4,1,100
111,150,0,0.57,0.5,4,1,100
1,150,0,0.88,0.5,4,1,100
150,150,0,0.06,0.5,4,1,100
140,150,0,0.1,0.5,4,1,100
4,150,0,1,0.5,4,1,100
61,150,0,0.74,0.5,4,1,100
4,150,0,0.76,0.5,4,1,100
62,150,0,0.82,0.5,4,1,100
147,150,0,0.06,0.5,4,1,100
142,150,0,0.11,0.5,4,1,100
89,150,0,0.69,0.5,4,1,100
148,150,0,0.09,0.5,4,1,100
12,150,0,0.9,0.5,4,1,100
43,150,0,0.57,0.5,4,1,100
147,150,0,0.15,0.5,4,1,100
1,150,0,0.89,0.5,4,1,100
25,150,0,0.85,0.5,4,1,100
144,150,0,0.01,0.5,4,1,100
140,150,0,0.1,0.5,4,1,100
141,150,0,0.16,0.5,4,1,100
138,150,0,0.23,0.5,4,1,100
14,150,0,0.99,0.5,4,1,100
20,150,0,0.71,0.5,4,1,100
